t,mean_diff,lo,hi,hormone_name,cohort,method
75.60000000000001,-15.604154231618693,-21.272733439873477,-9.935575023363912,PYY_3_36,Obesity,sup-t bootstrap
79.2,-15.718076537614479,-21.32351622152781,-10.112636853701147,PYY_3_36,Obesity,sup-t bootstrap
82.8,-15.831998843610275,-21.43544679252316,-10.228550894697392,PYY_3_36,Obesity,sup-t bootstrap
86.4,-15.945921149606086,-21.60858967591198,-10.283252623300191,PYY_3_36,Obesity,sup-t bootstrap
90,-16.059843455601893,-21.84106407221119,-10.278622838992597,PYY_3_36,Obesity,sup-t bootstrap
93.60000000000001,-16.674734184743006,-22.359673557770925,-10.989794811715086,PYY_3_36,Obesity,sup-t bootstrap
97.2,-17.289624913884108,-22.947185303533637,-11.632064524234579,PYY_3_36,Obesity,sup-t bootstrap
100.8,-17.904515643025178,-23.604592263606083,-12.204439022444273,PYY_3_36,Obesity,sup-t bootstrap
104.4,-18.519406372166287,-24.330360461546835,-12.70845228278574,PYY_3_36,Obesity,sup-t bootstrap
108,-19.134297101307347,-25.12069262847705,-13.147901574137641,PYY_3_36,Obesity,sup-t bootstrap
111.60000000000001,-19.749187830448456,-25.97012870920466,-13.528246951692255,PYY_3_36,Obesity,sup-t bootstrap
115.2,-20.364078559589537,-26.87228180293375,-13.855875316245326,PYY_3_36,Obesity,sup-t bootstrap
118.8,-20.978969288730614,-27.820514693593896,-14.137423883867331,PYY_3_36,Obesity,sup-t bootstrap
122.4,-21.299841913214696,-28.117419438286014,-14.482264388143378,PYY_3_36,Obesity,sup-t bootstrap
126,-21.473705485370257,-28.11849197253809,-14.828918998202422,PYY_3_36,Obesity,sup-t bootstrap
129.6,-21.647569057525814,-28.175377068889645,-15.119761046161983,PYY_3_36,Obesity,sup-t bootstrap
133.20000000000002,-21.821432629681354,-28.29110288633976,-15.351762373022947,PYY_3_36,Obesity,sup-t bootstrap
136.8,-21.99529620183692,-28.467255321766668,-15.523337081907169,PYY_3_36,Obesity,sup-t bootstrap
140.4,-22.169159773992472,-28.703770878999443,-15.634548668985502,PYY_3_36,Obesity,sup-t bootstrap
144,-22.343023346148005,-28.998945187696748,-15.68710150459926,PYY_3_36,Obesity,sup-t bootstrap
147.6,-22.516886918303552,-29.349654633616165,-15.684119202990939,PYY_3_36,Obesity,sup-t bootstrap
151.20000000000002,-22.65170633977345,-29.622314478568725,-15.681098200978175,PYY_3_36,Obesity,sup-t bootstrap
154.8,-22.708437459872027,-29.655051446814948,-15.761823472929105,PYY_3_36,Obesity,sup-t bootstrap
158.4,-22.765168579970606,-29.6917877828742,-15.83854937706701,PYY_3_36,Obesity,sup-t bootstrap
162,-22.821899700069174,-29.732558201251585,-15.911241198886765,PYY_3_36,Obesity,sup-t bootstrap
165.6,-22.87863082016776,-29.777390701290322,-15.979870939045199,PYY_3_36,Obesity,sup-t bootstrap
169.20000000000002,-22.93536194026632,-29.826306325058404,-16.044417555474233,PYY_3_36,Obesity,sup-t bootstrap
172.8,-22.992093060364905,-29.879318972929333,-16.104867147800476,PYY_3_36,Obesity,sup-t bootstrap
176.4,-23.04882418046347,-29.936435280590263,-16.161213080336676,PYY_3_36,Obesity,sup-t bootstrap
180,-23.10555530056204,-29.997654560001838,-16.213456041122246,PYY_3_36,Obesity,sup-t bootstrap
0,-15.76077297641437,-21.29857697126449,-10.222968981564247,PYY_3_36,Obesity_T2DM,sup-t bootstrap
3.6,-16.706157328630976,-22.233325415062907,-11.178989242199044,PYY_3_36,Obesity_T2DM,sup-t bootstrap
7.2,-17.651541680847615,-23.32274875102828,-11.980334610666949,PYY_3_36,Obesity_T2DM,sup-t bootstrap
10.8,-18.59692603306426,-24.555640728110905,-12.638211338017616,PYY_3_36,Obesity_T2DM,sup-t bootstrap
14.4,-19.54231038528087,-25.912605559600866,-13.172015210960875,PYY_3_36,Obesity_T2DM,sup-t bootstrap
18,-20.371128097457962,-26.724673689078248,-14.017582505837677,PYY_3_36,Obesity_T2DM,sup-t bootstrap
21.6,-21.17663248162717,-27.530262481266664,-14.823002481987675,PYY_3_36,Obesity_T2DM,sup-t bootstrap
25.2,-21.98213686579632,-28.46112258109979,-15.503151150492851,PYY_3_36,Obesity_T2DM,sup-t bootstrap
28.8,-22.78764124996553,-29.510249877958053,-16.06503262197301,PYY_3_36,Obesity_T2DM,sup-t bootstrap
32.4,-23.23736044546791,-29.9218094797854,-16.552911411150422,PYY_3_36,Obesity_T2DM,sup-t bootstrap
36,-23.509187046636892,-30.02216876111635,-16.996205332157434,PYY_3_36,Obesity_T2DM,sup-t bootstrap
39.6,-23.78101364780587,-30.178992811974283,-17.38303448363746,PYY_3_36,Obesity_T2DM,sup-t bootstrap
43.2,-24.05284024897487,-30.39535383653272,-17.71032666141702,PYY_3_36,Obesity_T2DM,sup-t bootstrap
46.800000000000004,-24.324666850143817,-30.67281260168514,-17.976521098602493,PYY_3_36,Obesity_T2DM,sup-t bootstrap
50.4,-24.5964934513128,-31.01120817673137,-18.18177872589423,PYY_3_36,Obesity_T2DM,sup-t bootstrap
54,-24.868320052481806,-31.408680148487598,-18.327959956476015,PYY_3_36,Obesity_T2DM,sup-t bootstrap
57.6,-25.140146653650756,-31.861916510881933,-18.41837679641958,PYY_3_36,Obesity_T2DM,sup-t bootstrap
61.2,-25.40845484388376,-32.16611071988251,-18.65079896788501,PYY_3_36,Obesity_T2DM,sup-t bootstrap
64.8,-25.6697262122448,-32.11450725996569,-19.22494516452391,PYY_3_36,Obesity_T2DM,sup-t bootstrap
68.4,-25.930997580605847,-32.111179636212846,-19.75081552499885,PYY_3_36,Obesity_T2DM,sup-t bootstrap
72,-26.192268948966873,-32.16254996417657,-20.221987933757173,PYY_3_36,Obesity_T2DM,sup-t bootstrap
75.60000000000001,-26.45354031732795,-32.27453836177378,-20.632542272882116,PYY_3_36,Obesity_T2DM,sup-t bootstrap
79.2,-26.714811685688986,-32.45187877079905,-20.97774460057892,PYY_3_36,Obesity_T2DM,sup-t bootstrap
82.8,-26.976083054050015,-32.697448006350015,-21.254718101750015,PYY_3_36,Obesity_T2DM,sup-t bootstrap
86.4,-27.23735442241108,-33.011802687700374,-21.462906157121786,PYY_3_36,Obesity_T2DM,sup-t bootstrap
90,-27.49862579077211,-33.39308473899972,-21.604166842544505,PYY_3_36,Obesity_T2DM,sup-t bootstrap
93.60000000000001,-27.891292159385856,-33.69259891594863,-22.089985402823082,PYY_3_36,Obesity_T2DM,sup-t bootstrap
97.2,-28.28395852799958,-34.05990705795666,-22.508009998042503,PYY_3_36,Obesity_T2DM,sup-t bootstrap
100.8,-28.676624896613298,-34.495895495516386,-22.85735429771021,PYY_3_36,Obesity_T2DM,sup-t bootstrap
104.4,-29.069291265227015,-34.99905911324388,-23.139523417210153,PYY_3_36,Obesity_T2DM,sup-t bootstrap
108,-29.461957633840733,-35.56575077459045,-23.358164493091014,PYY_3_36,Obesity_T2DM,sup-t bootstrap
111.60000000000001,-29.854624002454464,-36.19073812897744,-23.518509875931485,PYY_3_36,Obesity_T2DM,sup-t bootstrap
115.2,-30.247290371068168,-36.86788711827736,-23.626693623858976,PYY_3_36,Obesity_T2DM,sup-t bootstrap
118.8,-30.639956739681892,-37.59079610623049,-23.689117373133293,PYY_3_36,Obesity_T2DM,sup-t bootstrap
122.4,-30.91140247695799,-37.80499622832134,-24.017808725594634,PYY_3_36,Obesity_T2DM,sup-t bootstrap
126,-31.122237898565263,-37.794023708142994,-24.450452088987532,PYY_3_36,Obesity_T2DM,sup-t bootstrap
129.6,-31.33307332017253,-37.839006674639386,-24.827139965705676,PYY_3_36,Obesity_T2DM,sup-t bootstrap
133.20000000000002,-31.54390874177978,-37.94429650975764,-25.143520973801916,PYY_3_36,Obesity_T2DM,sup-t bootstrap
136.8,-31.754744163387073,-38.11289721219232,-25.396591114581824,PYY_3_36,Obesity_T2DM,sup-t bootstrap
140.4,-31.965579584994337,-38.346066137555745,-25.58509303243293,PYY_3_36,Obesity_T2DM,sup-t bootstrap
144,-32.176415006601594,-38.643134340749086,-25.709695672454103,PYY_3_36,Obesity_T2DM,sup-t bootstrap
147.6,-32.38725042820887,-39.00160308660954,-25.772897769808207,PYY_3_36,Obesity_T2DM,sup-t bootstrap
151.20000000000002,-32.5226396894151,-39.24770855420657,-25.797570824623634,PYY_3_36,Obesity_T2DM,sup-t bootstrap
154.8,-32.50713662981926,-39.180051535262955,-25.83422172437556,PYY_3_36,Obesity_T2DM,sup-t bootstrap
158.4,-32.491633570223414,-39.1238940417802,-25.85937309866663,PYY_3_36,Obesity_T2DM,sup-t bootstrap
162,-32.47613051062757,-39.07944847344247,-25.872812547812668,PYY_3_36,Obesity_T2DM,sup-t bootstrap
165.6,-32.460627451031726,-39.046869232326294,-25.87438566973716,PYY_3_36,Obesity_T2DM,sup-t bootstrap
169.20000000000002,-32.4451243914359,-39.026248688505795,-25.864000094366,PYY_3_36,Obesity_T2DM,sup-t bootstrap
172.8,-32.42962133184005,-39.01761471021213,-25.841627953467977,PYY_3_36,Obesity_T2DM,sup-t bootstrap
176.4,-32.41411827224421,-39.020929910367556,-25.807306634120863,PYY_3_36,Obesity_T2DM,sup-t bootstrap
180,-32.398615212648366,-39.03609265652621,-25.761137768770524,PYY_3_36,Obesity_T2DM,sup-t bootstrap
0,-11.20501963007532,-16.90145015292198,-5.5085891072286595,PYY_3_36,RYGBP,sup-t bootstrap
3.6,-7.821643085530717,-13.636702117491598,-2.006584053569836,PYY_3_36,RYGBP,sup-t bootstrap
7.2,-4.438266540986152,-10.602840385794675,1.726307303822371,PYY_3_36,RYGBP,sup-t bootstrap
10.8,-1.0548899964415455,-7.76387636774548,5.654096374862389,PYY_3_36,RYGBP,sup-t bootstrap
14.4,2.3284865481030366,-5.0769502298272995,9.733923326033374,PYY_3_36,RYGBP,sup-t bootstrap
18,4.4735583794831015,-3.1007916226022063,12.047908381568408,PYY_3_36,RYGBP,sup-t bootstrap
21.6,6.370969268230212,-1.4545607495161201,14.196499285976543,PYY_3_36,RYGBP,sup-t bootstrap
25.2,8.268380156977415,-0.009198231029927229,16.545958544984757,PYY_3_36,RYGBP,sup-t bootstrap
28.8,10.165791045724518,1.2658511758736335,19.0657309155754,PYY_3_36,RYGBP,sup-t bootstrap
32.4,11.30841036193808,2.360477985357802,20.256342738518356,PYY_3_36,RYGBP,sup-t bootstrap
36,12.073633891884853,3.355649550631263,20.791618233138443,PYY_3_36,RYGBP,sup-t bootstrap
39.6,12.838857421831662,4.277118495422702,21.400596348240622,PYY_3_36,RYGBP,sup-t bootstrap
43.2,13.604080951778457,5.1208114626732275,22.087350440883686,PYY_3_36,RYGBP,sup-t bootstrap
46.800000000000004,14.369304481725258,5.8845702892631575,22.854038674187358,PYY_3_36,RYGBP,sup-t bootstrap
50.4,15.13452801167206,6.568435978554472,23.70062004478965,PYY_3_36,RYGBP,sup-t bootstrap
54,15.899751541618855,7.174643150653166,24.624859932584542,PYY_3_36,RYGBP,sup-t bootstrap
57.6,16.664975071565657,7.707326637991509,25.622623505139806,PYY_3_36,RYGBP,sup-t bootstrap
61.2,16.880959456944346,7.903099638499786,25.858819275388907,PYY_3_36,RYGBP,sup-t bootstrap
64.8,15.998465553186833,7.497733242444603,24.499197863929062,PYY_3_36,RYGBP,sup-t bootstrap
68.4,15.115971649429298,7.021272096599256,23.21067120225934,PYY_3_36,RYGBP,sup-t bootstrap
72,14.233477745671777,6.462564027535951,22.004391463807604,PYY_3_36,RYGBP,sup-t bootstrap
75.60000000000001,13.35098384191425,5.811005903533357,20.890961780295143,PYY_3_36,RYGBP,sup-t bootstrap
79.2,12.468489938156715,5.057912177936947,19.87906769837648,PYY_3_36,RYGBP,sup-t bootstrap
82.8,11.585996034399223,4.19794579758493,18.974046271213517,PYY_3_36,RYGBP,sup-t bootstrap
86.4,10.703502130641674,3.2301402368515735,18.176864024431772,PYY_3_36,RYGBP,sup-t bootstrap
90,9.821008226884189,2.1580963898700984,17.483920063898278,PYY_3_36,RYGBP,sup-t bootstrap
93.60000000000001,8.975739923287321,1.4241620710293885,16.527317775545253,PYY_3_36,RYGBP,sup-t bootstrap
97.2,8.13047161969051,0.6036528528904244,15.657290386490597,PYY_3_36,RYGBP,sup-t bootstrap
100.8,7.285203316093671,-0.30427860894409786,14.874685241131441,PYY_3_36,RYGBP,sup-t bootstrap
104.4,6.439935012496861,-1.2975085889373856,14.177378613931108,PYY_3_36,RYGBP,sup-t bootstrap
108,5.5946667089000215,-2.371285433371253,13.560618851171295,PYY_3_36,RYGBP,sup-t bootstrap
111.60000000000001,4.749398405303204,-3.518933713886037,13.017730524492444,PYY_3_36,RYGBP,sup-t bootstrap
115.2,3.904130101706407,-4.732698076864477,12.540958280277291,PYY_3_36,RYGBP,sup-t bootstrap
118.8,3.0588617981095894,-6.004517725653903,12.122241321873082,PYY_3_36,RYGBP,sup-t bootstrap
122.4,2.4869480500329644,-6.4928513048991885,11.466747404965117,PYY_3_36,RYGBP,sup-t bootstrap
126,2.051711579716404,-6.633037845172765,10.736461004605573,PYY_3_36,RYGBP,sup-t bootstrap
129.6,1.6164751093998504,-6.8529632984428,10.085913517242501,PYY_3_36,RYGBP,sup-t bootstrap
133.20000000000002,1.1812386390833325,-7.158805699421281,9.521282977587946,PYY_3_36,RYGBP,sup-t bootstrap
136.8,0.7460021687667506,-7.554583981925285,9.046588319458786,PYY_3_36,RYGBP,sup-t bootstrap
140.4,0.3107656984502398,-8.041572870762138,8.663104267662618,PYY_3_36,RYGBP,sup-t bootstrap
144,-0.1244707718663065,-8.61810526819941,8.369163724466796,PYY_3_36,RYGBP,sup-t bootstrap
147.6,-0.5597072421828528,-9.279829523017089,8.160415038651383,PYY_3_36,RYGBP,sup-t bootstrap
151.20000000000002,-1.1254665568204203,-9.974096664233073,7.723163550592233,PYY_3_36,RYGBP,sup-t bootstrap
154.8,-1.952271560100023,-10.61749149517485,6.712948374974804,PYY_3_36,RYGBP,sup-t bootstrap
158.4,-2.779076563379654,-11.287187610615565,5.729034483856257,PYY_3_36,RYGBP,sup-t bootstrap
162,-3.605881566659278,-11.984664651597605,4.772901518279049,PYY_3_36,RYGBP,sup-t bootstrap
165.6,-4.43268656993893,-12.711224707815129,3.8458515679372685,PYY_3_36,RYGBP,sup-t bootstrap
169.20000000000002,-5.2594915732185115,-13.467933370512576,2.9489502240755527,PYY_3_36,RYGBP,sup-t bootstrap
172.8,-6.08629657649815,-14.255566746000957,2.082973593004658,PYY_3_36,RYGBP,sup-t bootstrap
176.4,-6.913101579777759,-15.074570123401768,1.2483669638462498,PYY_3_36,RYGBP,sup-t bootstrap
180,-7.739906583057412,-15.925033203841652,0.4452200377268287,PYY_3_36,RYGBP,sup-t bootstrap
0,-12.295972092208583,-18.004347788761578,-6.58759639565559,PYY_3_36,SG,sup-t bootstrap
3.6,-9.463214102196723,-15.281987928648562,-3.644440275744885,PYY_3_36,SG,sup-t bootstrap
7.2,-6.6304561121848735,-12.762655950623992,-0.49825627374575454,PYY_3_36,SG,sup-t bootstrap
10.8,-3.7976981221730597,-10.417576605835183,2.822180361489063,PYY_3_36,SG,sup-t bootstrap
14.4,-0.9649401321612032,-8.211655090202568,6.281774825880161,PYY_3_36,SG,sup-t bootstrap
18,0.9959727749370089,-6.294314945889874,8.28626049576389,PYY_3_36,SG,sup-t bootstrap
21.6,2.7825166654524622,-4.59820417998169,10.163237510886614,PYY_3_36,SG,sup-t bootstrap
25.2,4.569060555967987,-3.088038446638657,12.22615955857463,PYY_3_36,SG,sup-t bootstrap
28.8,6.35560444648344,-1.7448072631100402,14.45601615607692,PYY_3_36,SG,sup-t bootstrap
32.4,7.100926227228513,-0.9289324637459551,15.13078491820298,PYY_3_36,SG,sup-t bootstrap
36,7.32563695308837,-0.4010315889601932,15.052305495136935,PYY_3_36,SG,sup-t bootstrap
39.6,7.550347678948199,0.029507316942822825,15.071188040953576,PYY_3_36,SG,sup-t bootstrap
43.2,7.775058404808085,0.35457799089439224,15.19553881872178,PYY_3_36,SG,sup-t bootstrap
46.800000000000004,7.9997691306679926,0.5699053212697436,15.429632940066242,PYY_3_36,SG,sup-t bootstrap
50.4,8.224479856527829,0.6758985521000644,15.773061160955592,PYY_3_36,SG,sup-t bootstrap
54,8.449190582387672,0.6775665549833265,16.22081460979202,PYY_3_36,SG,sup-t bootstrap
57.6,8.673901308247558,0.5835331356906437,16.764269480804472,PYY_3_36,SG,sup-t bootstrap
61.2,8.78514305537616,0.604342406140713,16.965943704611608,PYY_3_36,SG,sup-t bootstrap
64.8,8.66944684504218,0.9553673167463508,16.38352637333801,PYY_3_36,SG,sup-t bootstrap
68.4,8.553750634708187,1.2322592350124255,15.87524203440395,PYY_3_36,SG,sup-t bootstrap
72,8.43805442437423,1.4225616189206889,15.45354722982777,PYY_3_36,SG,sup-t bootstrap
75.60000000000001,8.322358214040236,1.5145882464571478,15.130128181623324,PYY_3_36,SG,sup-t bootstrap
79.2,8.206662003706292,1.499202410068258,14.914121597344327,PYY_3_36,SG,sup-t bootstrap
82.8,8.090965793372305,1.371591856043592,14.810339730701019,PYY_3_36,SG,sup-t bootstrap
86.4,7.975269583038298,1.1323427487354216,14.818196417341174,PYY_3_36,SG,sup-t bootstrap
90,7.859573372704361,0.7873036627599479,14.931843082648774,PYY_3_36,SG,sup-t bootstrap
93.60000000000001,6.602573352739327,-0.11540534410085357,13.320552049579508,PYY_3_36,SG,sup-t bootstrap
97.2,5.345573332774293,-1.1299051900362311,11.821051855584818,PYY_3_36,SG,sup-t bootstrap
100.8,4.088573312809288,-2.269001054411498,10.446147680030073,PYY_3_36,SG,sup-t bootstrap
104.4,2.831573292844247,-3.539613957369437,9.20276054305793,PYY_3_36,SG,sup-t bootstrap
108,1.5745732728792277,-4.940919611547005,8.090066157305461,PYY_3_36,SG,sup-t bootstrap
111.60000000000001,0.317573252914201,-6.464580791628922,7.099727297457324,PYY_3_36,SG,sup-t bootstrap
115.2,-0.9394267670508256,-8.0969350519218235,6.218081517820172,PYY_3_36,SG,sup-t bootstrap
118.8,-2.1964267870158523,-9.821948514692043,5.429094940660337,PYY_3_36,SG,sup-t bootstrap
122.4,-3.0136939075518967,-10.591165527042005,4.5637777119382115,PYY_3_36,SG,sup-t bootstrap
126,-3.6110945783734394,-10.922404103385961,3.7002149466390835,PYY_3_36,SG,sup-t bootstrap
129.6,-4.208495249194982,-11.341353362834539,2.924362864444575,PYY_3_36,SG,sup-t bootstrap
133.20000000000002,-4.805895920016532,-11.854678073020148,2.2428862329870842,PYY_3_36,SG,sup-t bootstrap
136.8,-5.403296590838103,-12.465749555927886,1.6591563742516806,PYY_3_36,SG,sup-t bootstrap
140.4,-6.000697261659639,-13.174008979417515,1.1726144560982386,PYY_3_36,SG,sup-t bootstrap
144,-6.5980979324811955,-13.975076120638839,0.778880255676448,PYY_3_36,SG,sup-t bootstrap
147.6,-7.195498603302752,-14.861557594035801,0.4705603874302957,PYY_3_36,SG,sup-t bootstrap
151.20000000000002,-7.760301055153192,-15.609917264439048,0.08931515413266311,PYY_3_36,SG,sup-t bootstrap
154.8,-8.259907069061448,-15.97482907394442,-0.5449850641784764,PYY_3_36,SG,sup-t bootstrap
158.4,-8.759513082969704,-16.373441270789655,-1.1455848951497547,PYY_3_36,SG,sup-t bootstrap
162,-9.259119096877946,-16.807106733105094,-1.7111314606507984,PYY_3_36,SG,sup-t bootstrap
165.6,-9.75872511078623,-17.276747873687682,-2.2407023478847767,PYY_3_36,SG,sup-t bootstrap
169.20000000000002,-10.258331124694486,-17.78279450555282,-2.7338677438361527,PYY_3_36,SG,sup-t bootstrap
172.8,-10.757937138602749,-18.325153672821862,-3.1907206043836345,PYY_3_36,SG,sup-t bootstrap
176.4,-11.25754315251097,-18.903216241333674,-3.6118700636882632,PYY_3_36,SG,sup-t bootstrap
180,-11.757149166419218,-19.515899187269447,-3.998399145568987,PYY_3_36,SG,sup-t bootstrap
0,-9.59954090209785,-12.231429469485125,-6.967652334710575,glucagon,Obesity,sup-t bootstrap
3.6,-9.285213840928204,-11.846818584106739,-6.7236090977496685,glucagon,Obesity,sup-t bootstrap
7.2,-8.970886779758578,-11.525741273562604,-6.416032285954552,glucagon,Obesity,sup-t bootstrap
10.8,-8.656559718588927,-11.268690133375184,-6.04442930380267,glucagon,Obesity,sup-t bootstrap
14.4,-8.342232657419292,-11.07163741272714,-5.612827902111443,glucagon,Obesity,sup-t bootstrap
18,-7.638228500845164,-10.303782803919866,-4.972674197770462,glucagon,Obesity,sup-t bootstrap
21.6,-6.8562889251901495,-9.459578735264847,-4.252999115115452,glucagon,Obesity,sup-t bootstrap
25.2,-6.074349349535137,-8.666809436273999,-3.4818892627962748,glucagon,Obesity,sup-t bootstrap
28.8,-5.292409773880129,-7.926109479793081,-2.658710067967177,glucagon,Obesity,sup-t bootstrap
32.4,-5.195039022796083,-7.7720991974164235,-2.6179788481757424,glucagon,Obesity,sup-t bootstrap
36,-5.439952683997532,-7.904101981004532,-2.9758033869905325,glucagon,Obesity,sup-t bootstrap
39.6,-5.684866345198966,-8.048983676841349,-3.3207490135565823,glucagon,Obesity,sup-t bootstrap
43.2,-5.9297800064004225,-8.208441048132972,-3.6511189646678726,glucagon,Obesity,sup-t bootstrap
46.800000000000004,-6.174693667601868,-8.384165983326461,-3.965221351877276,glucagon,Obesity,sup-t bootstrap
50.4,-6.419607328803311,-8.577723653356522,-4.2614910042501,glucagon,Obesity,sup-t bootstrap
